name,assignment,length,begin,end,species,species-score,type,type support,major lineage,major lineage support,minor lineage,minor lineage support,minor lineage,minor lineage support
hDenV1BrazilSP-CEVD_2300453202,1V_E,10029,146,10174,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2300454202,1V_E,10033,142,10174,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2300455202,1V_E,10030,145,10174,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2300456202,1V_E,10033,142,10174,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2300457202,1V_E,10031,146,10174,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2300458202,1V_E,10130,145,10274,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2300459202,1V_E,10030,145,10174,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2300460202,1V_E,10033,142,10174,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2300461202,1V_E,10033,142,10104,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2300462202,1V_E,10030,145,10103,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2300463202,1V_E,10027,148,10174,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2300489202,1V_E,10022,142,10116,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2300465202,1V_E,10093,142,10234,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2300466202,1V_E,10036,142,10177,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2300467202,1V_E,10135,140,10274,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2300468202,1V_E,10027,148,10174,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2300469202,1V_E,10095,140,10234,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2300470202,1V_E,10133,142,10274,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2300471202,1V_D.1,10032,143,10174,dengue virus type 1,,V,100,D,100,1,100,,
hDenV1BrazilSP-CEVD_2300472202,1V_E,10162,140,10301,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2300473202,1V_E,10033,142,10174,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2300474202,1V_E,10117,142,10258,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2300475202,1V_E,10110,139,10248,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2300476202,1V_E,10109,140,10248,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-IAL-35741494520,1V_E,10323,22,10344,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-IAL-35741495220,1V_E,10323,22,10344,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-IAL-35742257620,1V_E,10323,22,10344,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-IAL-35742219220,1V_E,10323,22,10344,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-IAL-35742399520,1V_E,10323,22,10344,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-IAL-35742610320,1V_E,10323,22,10344,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-IAL-35742544320,1V_E,10323,22,10344,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-IAL-35741657420,1V_E,10323,22,10344,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-IAL-35741258220,1V_E,10323,22,10344,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-IAL-35742597920,1V_E,10323,22,10344,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-IAL-35742889920,1V_D.1,10323,22,10344,dengue virus type 1,,V,100,D,100,1,100,,
hDenV1BrazilSP-IAL-35743051220,1V_E,10323,22,10344,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-IAL-35742878920,1V_E,10323,22,10344,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-IAL-35743163120,1V_E,10323,22,10344,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-IAL-35743080720,1V_E,10323,22,10344,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-IAL-35744035120,1V_E,10367,1,10367,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-IAL-35743398920,1V_E,10367,1,10367,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-IAL-35744198620,1V_E,10367,1,10367,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2400212202,1V_E,10052,134,10185,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2400208202,1V_E,10052,134,10185,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2400263202,1V_E,10036,146,10181,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2400010202,1V_E,10090,145,10234,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2400261202,1V_E,10028,148,10175,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2400257202,1V_E,10035,147,10181,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-IAL-1550711990|,1V,240,2309,2548,dengue virus type 1,,V,100,Related to but not part of C,,,,,
hDenV1BrazilSP-IAL-1552251990|,1V,240,2309,2548,dengue virus type 1,,V,100,Related to but not part of C,,,,,
hDenV1BrazilSP-IAL-1648861990|,1V,240,2309,2548,dengue virus type 1,,V,99,Related to but not part of C,,,,,
hDenV1BrazilSP-IAL-1652051990|,1V,240,2309,2548,dengue virus type 1,,V,99,Related to but not part of C,,,,,
hDenV1BrazilSP-IAL-1895231990|,1V,240,2309,2548,dengue virus type 1,,V,98,Related to but not part of C,,,,,
hDenV1BrazilSP-IAL-1895271990|,1V,240,2309,2548,dengue virus type 1,,V,93,Related to but not part of C,,,,,
hDenV1BrazilSP-SPH1172521990|E,1V,240,2309,2548,dengue virus type 1,,V,99,Could not assign,,,,,
hDenV1BrazilSP-IAL-1174041990|,1V,240,2309,2548,dengue virus type 1,,V,99,Related to but not part of C,,,,,
hDenV1BrazilSP-IAL-1175401990|,1V,240,2309,2548,dengue virus type 1,,V,98,Related to but not part of C,,,,,
hDenV1BrazilSP-IAL-1175421990|,1V,240,2309,2548,dengue virus type 1,,V,99,Related to but not part of C,,,,,
hDenV1BrazilSP-IAL-7832023|EPI,1V_E,10345,1,10345,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-IAL-7842023|EPI,1V_E,10345,1,10345,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-IAL-7612023|EPI,1V_E,10345,1,10345,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-IAL-7682023|EPI,1V_D.1,10345,1,10345,dengue virus type 1,,V,100,D,100,1,100,,
hDenV1BrazilSP-IAL-7582023|EPI,1V_D.1,10345,1,10345,dengue virus type 1,,V,100,D,100,1,100,,
hDenV1BrazilSP-IAL-7762023|EPI,1V_E,10345,1,10345,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-IAL-23191200009,1V_E,10179,95,10273,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-IAL-23310400150,1V_E,10179,95,10273,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2200246202,1V_E,9990,142,10131,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2200247202,1V_E,9995,170,10163,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2200248202,1V_E,9604,150,9752,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2200249202,1V_E,9602,147,9748,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2200250202,1V_E,10124,142,10265,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2200251202,1V_F,10033,142,10174,dengue virus type 1,,V,100,F,100,,,,
hDenV1BrazilSP-CEVD_2200252202,1V_E,9607,148,9754,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2200253202,1V_A,10030,148,10174,dengue virus type 1,,V,100,A,100,,,,
hDenV1BrazilSP-CEVD_2200254202,1V_E,10030,145,10174,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2200255202,1V_E,10034,141,10174,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2200256202,1V_E,10017,147,10163,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2200257202,1V_E,10000,164,10163,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2200258202,1V_F,10027,140,10166,dengue virus type 1,,V,100,F,100,,,,
hDenV1BrazilSP-CEVD_2200259202,1V_E,9608,142,9749,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2200260202,1V_E,10019,145,10163,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2200261202,1V_E,10030,145,10174,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2200262202,1V_E,10033,142,10174,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2200263202,1V_E,10018,146,10163,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2200264202,1V_F,10026,149,10174,dengue virus type 1,,V,100,F,100,,,,
hDenV1BrazilSP-CEVD_2200265202,1V_E,10022,142,10163,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2200266202,1V_E,10098,142,10239,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2200267202,1V_E,10115,145,10259,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2200268202,1V_F,10033,142,10174,dengue virus type 1,,V,100,F,100,,,,
hDenV1BrazilSP-CEVD_2200269202,1V_E,10027,148,10174,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2200270202,1V_E,9602,147,9748,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2200271202,1V_E,10031,143,10174,dengue virus type 1,,V,100,E,100,,,,
hDenV1BrazilSP-CEVD_2200272202,1V_E,10030,145,10174,dengue virus type 1,,V,100,E,100,,,,
hDenV2BrazilSP-IAL-NS10083RD22,2III_C.1.1,10386,3,10388,dengue virus type 2,,III,100,C,100,1,100,1,78
hDenV2BrazilSP-IAL-NS10098R202,2III_C.1.1,10384,3,10386,dengue virus type 2,,III,100,C,100,1,100,1,80
hDenV2BrazilSP-IAL-NS6257R2020,2III_C.1.1,10386,3,10388,dengue virus type 2,,III,100,C,100,1,100,1,82
hDenV2BrazilSP-IAL-NS6267R2020,2III_C.1.1,10386,3,10388,dengue virus type 2,,III,100,C,100,1,100,1,79
hDenV2BrazilSP-IAL-NS6312R2020,2III_C.1.1,10384,3,10386,dengue virus type 2,,III,100,C,100,1,100,1,78
hDenV2BrazilSP-IAL-NS6480R2020,2III_C.1.1,10386,3,10388,dengue virus type 2,,III,100,C,100,1,100,1,77
hDenV2BrazilSP-IAL-NS6535R2020,2III_C.1.1,10386,3,10388,dengue virus type 2,,III,100,C,100,1,100,1,92
hDenV2BrazilSP-IAL-NS6573R2020,2III_C.1.1,10386,3,10388,dengue virus type 2,,III,100,C,100,1,100,1,77
hDenV2BrazilSP-IAL-NS6587R2020,2III_C.1.1,10384,3,10386,dengue virus type 2,,III,100,C,100,1,100,1,97
hDenV2BrazilSP-IAL-NS7227R2020,2III_C.1.1,10384,3,10386,dengue virus type 2,,III,100,C,100,1,100,1,97
hDenV2BrazilSP-IAL-NS7253R2020,2III_C.1.1,10386,3,10388,dengue virus type 2,,III,100,C,100,1,100,1,74
hDenV2BrazilSP-IAL-NS7323R2020,2III_C.1.1,10386,3,10388,dengue virus type 2,,III,100,C,100,1,100,1,100
hDenV2BrazilSP-IAL-NS7453R2020,2III_C.1.1,10386,3,10388,dengue virus type 2,,III,100,C,100,1,100,1,99
hDenV2BrazilSP-IAL-NS74652020|,2III_C.1.1,10386,3,10388,dengue virus type 2,,III,100,C,100,1,100,1,98
hDenV2BrazilSP-IAL-NS80002020|,2III_C.1.1,10386,3,10388,dengue virus type 2,,III,100,C,100,1,100,1,79
hDenV2BrazilSP-IAL-NS80102020|,2III_C.1.1,10386,3,10388,dengue virus type 2,,III,100,C,100,1,100,1,77
hDenV2BrazilSP-IAL-NS8187R2020,2III_C.1.1,10386,3,10388,dengue virus type 2,,III,100,C,100,1,100,1,76
hDenV2BrazilSP-IAL-NS8533R2021,2III_C.1.1,10384,3,10386,dengue virus type 2,,III,100,C,100,1,100,1,100
hDenV2BrazilSP-IAL-NS8588R2021,2III_C.1.1,10386,3,10388,dengue virus type 2,,III,100,C,100,1,100,1,95
hDenV2BrazilSP-IAL-NS8604R2021,2III_C.1.1,10386,3,10388,dengue virus type 2,,III,100,C,100,1,100,1,78
hDenV2BrazilSP-IAL-NS8806R2021,2III_C.1.1,10386,3,10388,dengue virus type 2,,III,100,C,100,1,100,1,100
hDenV2BrazilSP-IAL-NS8809R2021,2III_C.1.1,10384,3,10386,dengue virus type 2,,III,100,C,100,1,100,1,100
hDenV2BrazilSP-IAL-NS8859R2021,2III_C.1.1,10386,3,10388,dengue virus type 2,,III,100,C,100,1,100,1,85
hDenV2BrazilSP-IAL-NS9053R2021,2III_C.1.1,10386,3,10388,dengue virus type 2,,III,100,C,100,1,100,1,93
hDenV2BrazilSP-IAL-NS9076R2021,2III_C.1.1,10386,3,10388,dengue virus type 2,,III,100,C,100,1,100,1,94
hDenV2BrazilSP-IAL-NS9186R2021,2III_C.1.1,10384,3,10386,dengue virus type 2,,III,100,C,100,1,100,1,79
hDenV2BrazilSP-IAL-NS9244R2021,2III_C.1.1,10384,3,10386,dengue virus type 2,,III,100,C,100,1,100,1,100
hDenV2BrazilSP-IAL-NS9406R2021,2III_C.1.1,10386,3,10388,dengue virus type 2,,III,100,C,100,1,100,1,92
hDenV2BrazilSP-IAL-NS9428RD220,2III_C.1.1,10386,3,10388,dengue virus type 2,,III,100,C,100,1,100,1,98
hDenV2BrazilSP-IAL-NS9434R2021,2III_C.1.1,10384,3,10386,dengue virus type 2,,III,100,C,100,1,100,1,100
hDenV2BrazilSP-IAL-NS9459R2021,2III_C.1.1,10386,3,10388,dengue virus type 2,,III,100,C,100,1,100,1,74
hDenV2BrazilSP-IAL-NS9469R2021,2III_C.1.1,10386,3,10388,dengue virus type 2,,III,100,C,100,1,100,1,96
hDenV2BrazilSP-IAL-NS9471R2021,2III_C.1.1,10386,3,10388,dengue virus type 2,,III,100,C,100,1,100,1,98
hDenV2BrazilSP-IAL-NS9510R2021,2III_C.1.1,10386,3,10388,dengue virus type 2,,III,100,C,100,1,100,1,79
hDenV2BrazilSP-IAL-NS97452021|,2III_C.1.1,10386,3,10388,dengue virus type 2,,III,100,C,100,1,100,1,77
hDenV2BrazilSP-IAL-NS9759R2021,2III_C.1.1,10386,3,10388,dengue virus type 2,,III,100,C,100,1,100,1,100
hDenV2BrazilSP-IAL-NS9815R2021,2III_C.1.1,10386,3,10388,dengue virus type 2,,III,100,C,100,1,100,1,82
hDenV2BrazilSP-IAL-NS9817R2021,2III_C.1.1,10384,3,10386,dengue virus type 2,,III,100,C,100,1,100,1,99
hDenV2BrazilSP-IAL-442952020|E,2III_C.1.1,10386,3,10388,dengue virus type 2,,III,100,C,100,1,100,1,76
hDenV2BrazilSP-IAL-466782021|E,2III_C.1.1,10386,3,10388,dengue virus type 2,,III,100,C,100,1,100,1,77
hDenV2BrazilSP-IAL-NS109392022,2II_F.1.2,10421,23,10443,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL-NS110152022,2II_F.1.2,10425,13,10437,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL-NS113312022,2III_C.1.1,10418,17,10434,dengue virus type 2,,III,100,C,100,1,100,1,100
hDenV2BrazilSP-IAL-NS113532022,2III_C.1.1,10422,13,10434,dengue virus type 2,,III,100,C,100,1,100,1,100
hDenV2BrazilSP-IAL-NS113542022,2II_F.1.2,10589,13,10600,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL-NS113792022,2III_C.1.1,10421,17,10437,dengue virus type 2,,III,100,C,100,1,100,1,100
hDenV2BrazilSP-IAL-NS114232022,2III_C.1.1,10433,17,10449,dengue virus type 2,,III,100,C,100,1,100,1,100
hDenV2BrazilSP-IAL-NS114582022,2II_F.1.2,10418,17,10434,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL-NS114872022,2III_C.1.1,10425,13,10437,dengue virus type 2,,III,100,C,100,1,100,1,86
hDenV2BrazilSP-IAL-NS115432022,2III_C.1.1,10420,12,10431,dengue virus type 2,,III,100,C,100,1,100,1,100
hDenV2BrazilSP-IAL-NS116052022,2III_C.1.1,10499,13,10510,dengue virus type 2,,III,100,C,100,1,100,1,84
hDenV2BrazilSP-IAL-RP152022|EP,2II_F.1.2,10424,13,10436,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL-NS11299R202,2II_F.1.2,10428,13,10440,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL-NS11573R202,2III_C.1.1,10380,13,10392,dengue virus type 2,,III,100,C,100,1,100,1,97
hDenV2BrazilSP-IAL-NS11622R202,2III_C.1.1,10380,13,10392,dengue virus type 2,,III,100,C,100,1,100,1,99
hDenV2BrazilSP-IAL-49297R2022|,2III_C.1.1,10423,15,10437,dengue virus type 2,,III,100,C,100,1,100,1,85
hDenV2BrazilSP-IAL-49340R2022|,2III_C.1.1,10422,13,10434,dengue virus type 2,,III,100,C,100,1,100,1,100
hDenV2BrazilSP-IAL-NS11462R202,2II_F.1.2,10567,23,10589,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL-49042R2022|,2II_F.1.2,10413,23,10435,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL-7332023|EPI,2II_F.1.2,10395,45,10439,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL-7342023|EPI,2II_F.1.2,10425,15,10439,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-SPH194757d22001,2III_B,240,2311,2550,dengue virus type 2,,III,100,B,98,,,,
hDenV2BrazilSP-SPH1672311990|E,2III_B,240,2311,2550,dengue virus type 2,,III,100,B,100,,,,
hDenV2BrazilSP-IAL-1733831990|,2III_B,240,2311,2550,dengue virus type 2,,III,100,B,100,,,,
hDenV2BrazilSP-IAL-1733851990|,2III_B,240,2311,2550,dengue virus type 2,,III,100,B,100,,,,
hDenV2BrazilSP-IAL-1733911990|,2III_B,240,2311,2550,dengue virus type 2,,III,100,B,100,,,,
hDenV2BrazilSP-IAL-1733991990|,2III_B,240,2311,2550,dengue virus type 2,,III,100,B,100,,,,
hDenV2BrazilSP-IAL-1840421990|,2III_B,240,2311,2550,dengue virus type 2,,III,100,B,100,,,,
hDenV2BrazilSP-IAL-1843751990|,2III_B,240,2311,2550,dengue virus type 2,,III,100,B,100,,,,
hDenV2BrazilSP-IAL-1843761990|,2III_B,240,2311,2550,dengue virus type 2,,III,100,B,100,,,,
hDenV2BrazilSP-SPH1730721990|E,2III_B,240,2311,2550,dengue virus type 2,,III,100,B,100,,,,
hDenV2BrazilSP-SPH1824521990|E,2III_B,240,2311,2550,dengue virus type 2,,III,100,B,100,,,,
hDenV2BrazilSP-SPH1839661990|E,2III_B,240,2311,2550,dengue virus type 2,,III,100,B,100,,,,
hDenV2BrazilSP-IAL-1842291990|,2III_B,240,2311,2550,dengue virus type 2,,III,100,B,100,,,,
hDenV2BrazilSP-SPH1967061990|E,2III_B,240,2311,2550,dengue virus type 2,,III,100,B,100,,,,
hDenV2BrazilSP-IAL-1629041990|,2III_B,240,2311,2550,dengue virus type 2,,III,100,B,100,,,,
hDenV2BrazilSP-IAL-1648831990|,2III_B,240,2311,2550,dengue virus type 2,,III,100,B,100,,,,
hDenV2BrazilSP-SPH1909471990|E,2III_B,240,2311,2550,dengue virus type 2,,III,100,B,99,,,,
hDenV2BrazilSP-SPH1947661990|E,2III_B,240,2311,2550,dengue virus type 2,,III,100,B,97,,,,
hDenV2BrazilSP-IAL-1947691990|,2III_B,240,2311,2550,dengue virus type 2,,III,100,B,99,,,,
hDenV2BrazilSP-IAL-1947861990|,2III_B,240,2311,2550,dengue virus type 2,,III,100,B,99,,,,
hDenV2BrazilSP-IAL-1947911990|,2III_B,240,2311,2550,dengue virus type 2,,III,100,B,99,,,,
hDenV2BrazilSP-IAL-1952281990|,2III_B,240,2311,2550,dengue virus type 2,,III,100,B,99,,,,
hDenV2BrazilSP-IAL-1952321990|,2III_B,240,2311,2550,dengue virus type 2,,III,100,B,99,,,,
hDenV2BrazilSP-SPH3066292010|E,2III_C,943,1222,2164,dengue virus type 2,,III,100,C,100,Could not assign,,,
hDenV2BrazilSP-SPH3065932010|E,2III_C,943,1222,2164,dengue virus type 2,,III,100,C,100,Could not assign,,,
hDenV2BrazilSP-SPH3059692010|E,2III_C,943,1222,2164,dengue virus type 2,,III,100,C,100,Could not assign,,,
hDenV2BrazilSP-SPH3057132010|E,2III_C,943,1222,2164,dengue virus type 2,,III,100,C,100,Could not assign,,,
hDenV2BrazilSP-IAL-7862023|EPI,2III_C.1.1,10415,20,10434,dengue virus type 2,,III,100,C,100,1,100,1,91
hDenV2BrazilSP-IAL-7872023|EPI,2II_F.1.2,10415,20,10434,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL-7892023|EPI,2II_F.1.2,10415,20,10434,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL-7902023|EPI,2II_F.1.2,10415,20,10434,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL-7952023|EPI,2II_F.1.2,10415,20,10434,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL-7882023|EPI,2III_C.1.1,10415,20,10434,dengue virus type 2,,III,100,C,100,1,100,1,82
hDenV2BrazilSP-CGDLESP-1000016,2II_F.1.2,10011,97,10107,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL_8242023|EPI,2II_F.1.2,10434,1,10434,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL_8262023|EPI,2II_F.1.2,10434,1,10434,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL_8272023|EPI,2II_F.1.2,10434,1,10434,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL_8282023|EPI,2II_F.1.2,10434,1,10434,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL_8322023|EPI,2II_F.1.2,10434,1,10434,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL_8332023|EPI,2II_F.1.2,10434,1,10434,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL-35715499320,2II_F.1.2,10317,10,10325,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL-35720376820,2II_F.1.2,10317,10,10325,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL-35715260920,2II_F.1.2,10317,10,10325,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL-35726753220,2III_C.1.1,10317,10,10325,dengue virus type 2,,III,100,C,100,1,100,1,82
hDenV2BrazilSP-IAL-35728082820,2III_C.1.1,10317,10,10325,dengue virus type 2,,III,100,C,100,1,100,1,77
hDenV2BrazilSP-IAL-35724776320,2II_F.1.2,10317,10,10325,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL-231404000033,2II_F.1.2,10176,97,10272,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL-231404000036,2II_F.1.2,10176,97,10272,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL-23140400004,2II_F.1.2,10176,97,10272,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL-23242000052,2II_F.1.2,10176,97,10272,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-IAL-23141400057,2II_F.1.2,10176,97,10272,dengue virus type 2,,II,100,F,100,1,100,2,100
hDenV2BrazilSP-CEVD_2200219202,2III_C.1.1,10016,91,10106,dengue virus type 2,,III,100,C,100,1,100,1,90
hDenV2BrazilSP-CEVD_2200220202,2III_C.1.1,10011,94,10104,dengue virus type 2,,III,100,C,100,1,100,1,90
hDenV2BrazilSP-CEVD_2200223202,2III_C.1,10012,93,10104,dengue virus type 2,,III,100,C,100,1,100,Related to but not part of 1,
hDenV2BrazilSP-CEVD_2200228202,2III_C.1,10009,94,10102,dengue virus type 2,,III,100,C,100,1,100,Related to but not part of 1,
hDenV2BrazilSP-CEVD_2200229202,2III_C.1,10012,94,10105,dengue virus type 2,,III,100,C,100,1,100,Related to but not part of 1,
hDenV2BrazilSP-CEVD_2200237202,2III_C.1,10009,94,10101,dengue virus type 2,,III,100,C,100,1,100,Related to but not part of 1,
hDenV2BrazilSP-CEVD_2200288202,2III_C.1.1,10016,91,10106,dengue virus type 2,,III,100,C,100,1,100,1,79
hDenV2BrazilSP-CEVD_2200289202,2III_C.1,10015,92,10106,dengue virus type 2,,III,100,C,100,1,100,Related to but not part of 1,
hDenV2BrazilSP-CEVD_2200290202,2III_C.1,10014,91,10104,dengue virus type 2,,III,100,C,100,1,100,Related to but not part of 1,
hDenV2BrazilSP-CEVD_2200291202,2III_C.1.1,10012,94,10105,dengue virus type 2,,III,100,C,100,1,100,1,78
hDenV2BrazilSP-CEVD_2200292202,2III_C.1.1,10011,94,10104,dengue virus type 2,,III,100,C,100,1,100,1,78
hDenV2BrazilSP-CEVD_2200293202,2III_C.1,10013,92,10104,dengue virus type 2,,III,100,C,100,1,100,Related to but not part of 1,
hDenV2BrazilSP-CEVD_2200294202,2III_C.1.1,10013,94,10106,dengue virus type 2,,III,100,C,100,1,100,1,78
hDenV2BrazilSP-CEVD_2200295202,2III_C.1.1,10013,94,10106,dengue virus type 2,,III,100,C,100,1,100,1,74
hDenV2BrazilSP-CEVD_2200296202,2III_C.1,10012,94,10105,dengue virus type 2,,III,100,C,100,1,100,Related to but not part of 1,
hDenV2BrazilSP-CEVD_2200297202,2III_C.1,10013,91,10102,dengue virus type 2,,III,100,C,100,1,100,Related to but not part of 1,
hDenV2BrazilSP-CEVD_2200298202,2III_C.1.1,10012,94,10105,dengue virus type 2,,III,100,C,100,1,100,1,77
hDenV2BrazilSP-CEVD_2200299202,2III_C.1,10011,94,10104,dengue virus type 2,,III,100,C,100,1,100,Related to but not part of 1,
hDenV2BrazilSP-CEVD_2300403202,2III_C.1,10013,93,10105,dengue virus type 2,,III,100,C,100,1,100,Related to but not part of 1,
hDenV2BrazilSP-CEVD_2300714202,2III_C.1.1,10013,94,10106,dengue virus type 2,,III,100,C,100,1,100,1,91
